txName: TChiWH
constraint: [[['W']],[['higgs']]]
condition: None
conditionDescription: None
figureUrl: https://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-18-007/CMS-SUS-18-007_Figure_004.pdf
source: CMS
validated: True
axes: [[x, y], [x, y]]
finalState: ['MET', 'MET']
intermediateState: None
upperLimits: [[[[1.2625E+02*GeV,1.2500E+00*GeV],[1.2625E+02*GeV,1.2500E+00*GeV]],3.1465E+00*pb],
[[[2.7875E+02*GeV,1.2125E+02*GeV],[2.7875E+02*GeV,1.2125E+02*GeV]],1.2287E+00*pb],
[[[2.7875E+02*GeV,1.2375E+02*GeV],[2.7875E+02*GeV,1.2375E+02*GeV]],1.2552E+00*pb],
[[[2.7875E+02*GeV,1.2625E+02*GeV],[2.7875E+02*GeV,1.2625E+02*GeV]],1.2903E+00*pb],
[[[2.7875E+02*GeV,1.2875E+02*GeV],[2.7875E+02*GeV,1.2875E+02*GeV]],1.3341E+00*pb],
[[[2.7875E+02*GeV,1.3125E+02*GeV],[2.7875E+02*GeV,1.3125E+02*GeV]],1.3780E+00*pb],
[[[2.7875E+02*GeV,1.3375E+02*GeV],[2.7875E+02*GeV,1.3375E+02*GeV]],1.4218E+00*pb],
[[[2.7875E+02*GeV,1.3625E+02*GeV],[2.7875E+02*GeV,1.3625E+02*GeV]],1.4657E+00*pb],
[[[2.7875E+02*GeV,1.3875E+02*GeV],[2.7875E+02*GeV,1.3875E+02*GeV]],1.5095E+00*pb],
[[[2.7875E+02*GeV,1.4125E+02*GeV],[2.7875E+02*GeV,1.4125E+02*GeV]],1.5533E+00*pb],
[[[2.7875E+02*GeV,1.4375E+02*GeV],[2.7875E+02*GeV,1.4375E+02*GeV]],1.5972E+00*pb],
[[[2.7875E+02*GeV,1.4625E+02*GeV],[2.7875E+02*GeV,1.4625E+02*GeV]],1.6410E+00*pb],
[[[2.7875E+02*GeV,1.4875E+02*GeV],[2.7875E+02*GeV,1.4875E+02*GeV]],1.6780E+00*pb],
[[[2.7875E+02*GeV,1.5125E+02*GeV],[2.7875E+02*GeV,1.5125E+02*GeV]],1.7470E+00*pb],
[[[2.7875E+02*GeV,1.5375E+02*GeV],[2.7875E+02*GeV,1.5375E+02*GeV]],2.4118E+00*pb],
[[[2.8125E+02*GeV,1.2500E+00*GeV],[2.8125E+02*GeV,1.2500E+00*GeV]],6.8897E-01*pb],
[[[2.8125E+02*GeV,3.7500E+00*GeV],[2.8125E+02*GeV,3.7500E+00*GeV]],6.9057E-01*pb],
[[[2.8125E+02*GeV,6.2500E+00*GeV],[2.8125E+02*GeV,6.2500E+00*GeV]],6.9218E-01*pb],
[[[2.8125E+02*GeV,8.7500E+00*GeV],[2.8125E+02*GeV,8.7500E+00*GeV]],6.9378E-01*pb],
[[[2.8125E+02*GeV,1.1250E+01*GeV],[2.8125E+02*GeV,1.1250E+01*GeV]],6.9538E-01*pb],
[[[2.8125E+02*GeV,1.3750E+01*GeV],[2.8125E+02*GeV,1.3750E+01*GeV]],6.9699E-01*pb],
[[[2.8125E+02*GeV,1.6250E+01*GeV],[2.8125E+02*GeV,1.6250E+01*GeV]],6.9859E-01*pb],
[[[2.8125E+02*GeV,1.8750E+01*GeV],[2.8125E+02*GeV,1.8750E+01*GeV]],7.0020E-01*pb],
[[[2.8125E+02*GeV,2.1250E+01*GeV],[2.8125E+02*GeV,2.1250E+01*GeV]],7.0723E-01*pb],
[[[2.8125E+02*GeV,2.3750E+01*GeV],[2.8125E+02*GeV,2.3750E+01*GeV]],7.1426E-01*pb],
[[[2.8125E+02*GeV,2.6250E+01*GeV],[2.8125E+02*GeV,2.6250E+01*GeV]],7.1795E-01*pb],
[[[2.8125E+02*GeV,2.8750E+01*GeV],[2.8125E+02*GeV,2.8750E+01*GeV]],7.1829E-01*pb],
[[[2.8125E+02*GeV,3.1250E+01*GeV],[2.8125E+02*GeV,3.1250E+01*GeV]],7.1864E-01*pb],
[[[2.8125E+02*GeV,3.3750E+01*GeV],[2.8125E+02*GeV,3.3750E+01*GeV]],7.1899E-01*pb],
[[[2.8125E+02*GeV,3.6250E+01*GeV],[2.8125E+02*GeV,3.6250E+01*GeV]],7.1934E-01*pb],
[[[2.8125E+02*GeV,3.8750E+01*GeV],[2.8125E+02*GeV,3.8750E+01*GeV]],7.1968E-01*pb],
[[[2.8125E+02*GeV,4.1250E+01*GeV],[2.8125E+02*GeV,4.1250E+01*GeV]],7.2003E-01*pb],
[[[2.8125E+02*GeV,4.3750E+01*GeV],[2.8125E+02*GeV,4.3750E+01*GeV]],7.2038E-01*pb],
[[[2.8125E+02*GeV,4.6250E+01*GeV],[2.8125E+02*GeV,4.6250E+01*GeV]],7.1862E-01*pb],
[[[2.8125E+02*GeV,4.8750E+01*GeV],[2.8125E+02*GeV,4.8750E+01*GeV]],7.1685E-01*pb],
[[[2.8125E+02*GeV,5.1250E+01*GeV],[2.8125E+02*GeV,5.1250E+01*GeV]],7.1988E-01*pb],
[[[2.8125E+02*GeV,5.3750E+01*GeV],[2.8125E+02*GeV,5.3750E+01*GeV]],7.2769E-01*pb],
[[[2.8125E+02*GeV,5.6250E+01*GeV],[2.8125E+02*GeV,5.6250E+01*GeV]],7.3549E-01*pb],
[[[2.8125E+02*GeV,5.8750E+01*GeV],[2.8125E+02*GeV,5.8750E+01*GeV]],7.4589E-01*pb],
[[[2.8125E+02*GeV,6.1250E+01*GeV],[2.8125E+02*GeV,6.1250E+01*GeV]],7.5629E-01*pb],
[[[2.8125E+02*GeV,6.3750E+01*GeV],[2.8125E+02*GeV,6.3750E+01*GeV]],7.6668E-01*pb],
[[[2.8125E+02*GeV,6.6250E+01*GeV],[2.8125E+02*GeV,6.6250E+01*GeV]],7.7708E-01*pb],
[[[2.8125E+02*GeV,6.8750E+01*GeV],[2.8125E+02*GeV,6.8750E+01*GeV]],7.8748E-01*pb],
[[[2.8125E+02*GeV,7.1250E+01*GeV],[2.8125E+02*GeV,7.1250E+01*GeV]],7.9788E-01*pb],
[[[2.8125E+02*GeV,7.3750E+01*GeV],[2.8125E+02*GeV,7.3750E+01*GeV]],8.0827E-01*pb],
[[[2.8125E+02*GeV,7.6250E+01*GeV],[2.8125E+02*GeV,7.6250E+01*GeV]],8.2250E-01*pb],
[[[2.8125E+02*GeV,7.8750E+01*GeV],[2.8125E+02*GeV,7.8750E+01*GeV]],8.4055E-01*pb],
[[[2.8125E+02*GeV,8.1250E+01*GeV],[2.8125E+02*GeV,8.1250E+01*GeV]],8.5860E-01*pb],
[[[2.8125E+02*GeV,8.3750E+01*GeV],[2.8125E+02*GeV,8.3750E+01*GeV]],8.7665E-01*pb],
[[[2.8125E+02*GeV,8.6250E+01*GeV],[2.8125E+02*GeV,8.6250E+01*GeV]],8.9471E-01*pb],
[[[2.8125E+02*GeV,8.8750E+01*GeV],[2.8125E+02*GeV,8.8750E+01*GeV]],9.1276E-01*pb],
[[[2.8125E+02*GeV,9.1250E+01*GeV],[2.8125E+02*GeV,9.1250E+01*GeV]],9.3081E-01*pb],
[[[2.8125E+02*GeV,9.3750E+01*GeV],[2.8125E+02*GeV,9.3750E+01*GeV]],9.4886E-01*pb],
[[[2.8125E+02*GeV,9.6250E+01*GeV],[2.8125E+02*GeV,9.6250E+01*GeV]],9.5879E-01*pb],
[[[2.8125E+02*GeV,9.8750E+01*GeV],[2.8125E+02*GeV,9.8750E+01*GeV]],9.6873E-01*pb],
[[[2.8125E+02*GeV,1.0125E+02*GeV],[2.8125E+02*GeV,1.0125E+02*GeV]],9.8699E-01*pb],
[[[2.8125E+02*GeV,1.0375E+02*GeV],[2.8125E+02*GeV,1.0375E+02*GeV]],1.0136E+00*pb],
[[[2.8125E+02*GeV,1.0625E+02*GeV],[2.8125E+02*GeV,1.0625E+02*GeV]],1.0402E+00*pb],
[[[2.8125E+02*GeV,1.0875E+02*GeV],[2.8125E+02*GeV,1.0875E+02*GeV]],1.0668E+00*pb],
[[[2.8125E+02*GeV,1.1125E+02*GeV],[2.8125E+02*GeV,1.1125E+02*GeV]],1.0934E+00*pb],
[[[2.8125E+02*GeV,1.1375E+02*GeV],[2.8125E+02*GeV,1.1375E+02*GeV]],1.1200E+00*pb],
[[[2.8125E+02*GeV,1.1625E+02*GeV],[2.8125E+02*GeV,1.1625E+02*GeV]],1.1466E+00*pb],
[[[2.8125E+02*GeV,1.1875E+02*GeV],[2.8125E+02*GeV,1.1875E+02*GeV]],1.1732E+00*pb],
[[[2.8125E+02*GeV,1.2125E+02*GeV],[2.8125E+02*GeV,1.2125E+02*GeV]],1.1989E+00*pb],
[[[2.8125E+02*GeV,1.2375E+02*GeV],[2.8125E+02*GeV,1.2375E+02*GeV]],1.2246E+00*pb],
[[[2.8125E+02*GeV,1.2625E+02*GeV],[2.8125E+02*GeV,1.2625E+02*GeV]],1.2588E+00*pb],
[[[2.8125E+02*GeV,1.2875E+02*GeV],[2.8125E+02*GeV,1.2875E+02*GeV]],1.3015E+00*pb],
[[[2.8125E+02*GeV,1.3125E+02*GeV],[2.8125E+02*GeV,1.3125E+02*GeV]],1.3441E+00*pb],
[[[2.8125E+02*GeV,1.3375E+02*GeV],[2.8125E+02*GeV,1.3375E+02*GeV]],1.3867E+00*pb],
[[[2.8125E+02*GeV,1.3625E+02*GeV],[2.8125E+02*GeV,1.3625E+02*GeV]],1.4294E+00*pb],
[[[2.8125E+02*GeV,1.3875E+02*GeV],[2.8125E+02*GeV,1.3875E+02*GeV]],1.4720E+00*pb],
[[[2.8125E+02*GeV,1.4125E+02*GeV],[2.8125E+02*GeV,1.4125E+02*GeV]],1.5147E+00*pb],
[[[2.8125E+02*GeV,1.4375E+02*GeV],[2.8125E+02*GeV,1.4375E+02*GeV]],1.5573E+00*pb],
[[[2.8125E+02*GeV,1.4625E+02*GeV],[2.8125E+02*GeV,1.4625E+02*GeV]],1.5933E+00*pb],
[[[2.8125E+02*GeV,1.4875E+02*GeV],[2.8125E+02*GeV,1.4875E+02*GeV]],1.6292E+00*pb],
[[[2.8125E+02*GeV,1.5125E+02*GeV],[2.8125E+02*GeV,1.5125E+02*GeV]],1.6963E+00*pb],
[[[2.8125E+02*GeV,1.5375E+02*GeV],[2.8125E+02*GeV,1.5375E+02*GeV]],1.7945E+00*pb],
[[[2.8125E+02*GeV,1.5625E+02*GeV],[2.8125E+02*GeV,1.5625E+02*GeV]],2.3460E+00*pb],
[[[2.8375E+02*GeV,1.2500E+00*GeV],[2.8375E+02*GeV,1.2500E+00*GeV]],6.7265E-01*pb],
[[[2.8375E+02*GeV,3.7500E+00*GeV],[2.8375E+02*GeV,3.7500E+00*GeV]],6.7419E-01*pb],
[[[2.8375E+02*GeV,6.2500E+00*GeV],[2.8375E+02*GeV,6.2500E+00*GeV]],6.7573E-01*pb],
[[[2.8375E+02*GeV,8.7500E+00*GeV],[2.8375E+02*GeV,8.7500E+00*GeV]],6.7727E-01*pb],
[[[2.8375E+02*GeV,1.1250E+01*GeV],[2.8375E+02*GeV,1.1250E+01*GeV]],6.7881E-01*pb],
[[[2.8375E+02*GeV,1.3750E+01*GeV],[2.8375E+02*GeV,1.3750E+01*GeV]],6.8035E-01*pb],
[[[2.8375E+02*GeV,1.6250E+01*GeV],[2.8375E+02*GeV,1.6250E+01*GeV]],6.8189E-01*pb],
[[[2.8375E+02*GeV,1.8750E+01*GeV],[2.8375E+02*GeV,1.8750E+01*GeV]],6.8864E-01*pb],
[[[2.8375E+02*GeV,2.1250E+01*GeV],[2.8375E+02*GeV,2.1250E+01*GeV]],6.9538E-01*pb],
[[[2.8375E+02*GeV,2.3750E+01*GeV],[2.8375E+02*GeV,2.3750E+01*GeV]],7.0213E-01*pb],
[[[2.8375E+02*GeV,2.6250E+01*GeV],[2.8375E+02*GeV,2.6250E+01*GeV]],7.0567E-01*pb],
[[[2.8375E+02*GeV,2.8750E+01*GeV],[2.8375E+02*GeV,2.8750E+01*GeV]],7.0600E-01*pb],
[[[2.8375E+02*GeV,3.1250E+01*GeV],[2.8375E+02*GeV,3.1250E+01*GeV]],7.0634E-01*pb],
[[[2.8375E+02*GeV,3.3750E+01*GeV],[2.8375E+02*GeV,3.3750E+01*GeV]],7.0667E-01*pb],
[[[2.8375E+02*GeV,3.6250E+01*GeV],[2.8375E+02*GeV,3.6250E+01*GeV]],7.0700E-01*pb],
[[[2.8375E+02*GeV,3.8750E+01*GeV],[2.8375E+02*GeV,3.8750E+01*GeV]],7.0734E-01*pb],
[[[2.8375E+02*GeV,4.1250E+01*GeV],[2.8375E+02*GeV,4.1250E+01*GeV]],7.0767E-01*pb],
[[[2.8375E+02*GeV,4.3750E+01*GeV],[2.8375E+02*GeV,4.3750E+01*GeV]],7.0598E-01*pb],
[[[2.8375E+02*GeV,4.6250E+01*GeV],[2.8375E+02*GeV,4.6250E+01*GeV]],7.0429E-01*pb],
[[[2.8375E+02*GeV,4.8750E+01*GeV],[2.8375E+02*GeV,4.8750E+01*GeV]],7.0260E-01*pb],
[[[2.8375E+02*GeV,5.1250E+01*GeV],[2.8375E+02*GeV,5.1250E+01*GeV]],7.0550E-01*pb],
[[[2.8375E+02*GeV,5.3750E+01*GeV],[2.8375E+02*GeV,5.3750E+01*GeV]],7.1299E-01*pb],
[[[2.8375E+02*GeV,5.6250E+01*GeV],[2.8375E+02*GeV,5.6250E+01*GeV]],7.2049E-01*pb],
[[[2.8375E+02*GeV,5.8750E+01*GeV],[2.8375E+02*GeV,5.8750E+01*GeV]],7.2798E-01*pb],
[[[2.8375E+02*GeV,6.1250E+01*GeV],[2.8375E+02*GeV,6.1250E+01*GeV]],7.3796E-01*pb],
[[[2.8375E+02*GeV,6.3750E+01*GeV],[2.8375E+02*GeV,6.3750E+01*GeV]],7.4793E-01*pb],
[[[2.8375E+02*GeV,6.6250E+01*GeV],[2.8375E+02*GeV,6.6250E+01*GeV]],7.5791E-01*pb],
[[[2.8375E+02*GeV,6.8750E+01*GeV],[2.8375E+02*GeV,6.8750E+01*GeV]],7.6789E-01*pb],
[[[2.8375E+02*GeV,7.1250E+01*GeV],[2.8375E+02*GeV,7.1250E+01*GeV]],7.7787E-01*pb],
[[[2.8375E+02*GeV,7.3750E+01*GeV],[2.8375E+02*GeV,7.3750E+01*GeV]],7.8784E-01*pb],
[[[2.8375E+02*GeV,7.6250E+01*GeV],[2.8375E+02*GeV,7.6250E+01*GeV]],8.0149E-01*pb],
[[[2.8375E+02*GeV,7.8750E+01*GeV],[2.8375E+02*GeV,7.8750E+01*GeV]],8.1882E-01*pb],
[[[2.8375E+02*GeV,8.1250E+01*GeV],[2.8375E+02*GeV,8.1250E+01*GeV]],8.3614E-01*pb],
[[[2.8375E+02*GeV,8.3750E+01*GeV],[2.8375E+02*GeV,8.3750E+01*GeV]],8.5346E-01*pb],
[[[2.8375E+02*GeV,8.6250E+01*GeV],[2.8375E+02*GeV,8.6250E+01*GeV]],8.7079E-01*pb],
[[[2.8375E+02*GeV,8.8750E+01*GeV],[2.8375E+02*GeV,8.8750E+01*GeV]],8.8811E-01*pb],
[[[2.8375E+02*GeV,9.1250E+01*GeV],[2.8375E+02*GeV,9.1250E+01*GeV]],9.0543E-01*pb],
[[[2.8375E+02*GeV,9.3750E+01*GeV],[2.8375E+02*GeV,9.3750E+01*GeV]],9.1497E-01*pb],
[[[2.8375E+02*GeV,9.6250E+01*GeV],[2.8375E+02*GeV,9.6250E+01*GeV]],9.2450E-01*pb],
[[[2.8375E+02*GeV,9.8750E+01*GeV],[2.8375E+02*GeV,9.8750E+01*GeV]],9.3403E-01*pb],
[[[2.8375E+02*GeV,1.0125E+02*GeV],[2.8375E+02*GeV,1.0125E+02*GeV]],9.5156E-01*pb],
[[[2.8375E+02*GeV,1.0375E+02*GeV],[2.8375E+02*GeV,1.0375E+02*GeV]],9.7708E-01*pb],
[[[2.8375E+02*GeV,1.0625E+02*GeV],[2.8375E+02*GeV,1.0625E+02*GeV]],1.0026E+00*pb],
[[[2.8375E+02*GeV,1.0875E+02*GeV],[2.8375E+02*GeV,1.0875E+02*GeV]],1.0281E+00*pb],
[[[2.8375E+02*GeV,1.1125E+02*GeV],[2.8375E+02*GeV,1.1125E+02*GeV]],1.0536E+00*pb],
[[[2.8375E+02*GeV,1.1375E+02*GeV],[2.8375E+02*GeV,1.1375E+02*GeV]],1.0792E+00*pb],
[[[2.8375E+02*GeV,1.1625E+02*GeV],[2.8375E+02*GeV,1.1625E+02*GeV]],1.1047E+00*pb],
[[[2.8375E+02*GeV,1.1875E+02*GeV],[2.8375E+02*GeV,1.1875E+02*GeV]],1.1294E+00*pb],
[[[2.8375E+02*GeV,1.2125E+02*GeV],[2.8375E+02*GeV,1.2125E+02*GeV]],1.1541E+00*pb],
[[[2.8375E+02*GeV,1.2375E+02*GeV],[2.8375E+02*GeV,1.2375E+02*GeV]],1.1788E+00*pb],
[[[2.8375E+02*GeV,1.2625E+02*GeV],[2.8375E+02*GeV,1.2625E+02*GeV]],1.2116E+00*pb],
[[[2.8375E+02*GeV,1.2875E+02*GeV],[2.8375E+02*GeV,1.2875E+02*GeV]],1.2525E+00*pb],
[[[2.8375E+02*GeV,1.3125E+02*GeV],[2.8375E+02*GeV,1.3125E+02*GeV]],1.2934E+00*pb],
[[[2.8375E+02*GeV,1.3375E+02*GeV],[2.8375E+02*GeV,1.3375E+02*GeV]],1.3343E+00*pb],
[[[2.8375E+02*GeV,1.3625E+02*GeV],[2.8375E+02*GeV,1.3625E+02*GeV]],1.3753E+00*pb],
[[[2.8375E+02*GeV,1.3875E+02*GeV],[2.8375E+02*GeV,1.3875E+02*GeV]],1.4162E+00*pb],
[[[2.8375E+02*GeV,1.4125E+02*GeV],[2.8375E+02*GeV,1.4125E+02*GeV]],1.4571E+00*pb],
[[[2.8375E+02*GeV,1.4375E+02*GeV],[2.8375E+02*GeV,1.4375E+02*GeV]],1.4916E+00*pb],
[[[2.8375E+02*GeV,1.4625E+02*GeV],[2.8375E+02*GeV,1.4625E+02*GeV]],1.5261E+00*pb],
[[[2.8375E+02*GeV,1.4875E+02*GeV],[2.8375E+02*GeV,1.4875E+02*GeV]],1.5606E+00*pb],
[[[2.8375E+02*GeV,1.5125E+02*GeV],[2.8375E+02*GeV,1.5125E+02*GeV]],1.6250E+00*pb],
[[[2.8375E+02*GeV,1.5375E+02*GeV],[2.8375E+02*GeV,1.5375E+02*GeV]],1.7193E+00*pb],
[[[2.8375E+02*GeV,1.5625E+02*GeV],[2.8375E+02*GeV,1.5625E+02*GeV]],1.8135E+00*pb],
[[[2.8375E+02*GeV,1.5875E+02*GeV],[2.8375E+02*GeV,1.5875E+02*GeV]],2.2513E+00*pb],
[[[2.8625E+02*GeV,1.2500E+00*GeV],[2.8625E+02*GeV,1.2500E+00*GeV]],6.6575E-01*pb],
[[[2.8625E+02*GeV,3.7500E+00*GeV],[2.8625E+02*GeV,3.7500E+00*GeV]],6.6725E-01*pb],
[[[2.8625E+02*GeV,6.2500E+00*GeV],[2.8625E+02*GeV,6.2500E+00*GeV]],6.6874E-01*pb],
[[[2.8625E+02*GeV,8.7500E+00*GeV],[2.8625E+02*GeV,8.7500E+00*GeV]],6.7024E-01*pb],
[[[2.8625E+02*GeV,1.1250E+01*GeV],[2.8625E+02*GeV,1.1250E+01*GeV]],6.7174E-01*pb],
[[[2.8625E+02*GeV,1.3750E+01*GeV],[2.8625E+02*GeV,1.3750E+01*GeV]],6.7324E-01*pb],
[[[2.8625E+02*GeV,1.6250E+01*GeV],[2.8625E+02*GeV,1.6250E+01*GeV]],6.7980E-01*pb],
[[[2.8625E+02*GeV,1.8750E+01*GeV],[2.8625E+02*GeV,1.8750E+01*GeV]],6.8637E-01*pb],
[[[2.8625E+02*GeV,2.1250E+01*GeV],[2.8625E+02*GeV,2.1250E+01*GeV]],6.9293E-01*pb],
[[[2.8625E+02*GeV,2.3750E+01*GeV],[2.8625E+02*GeV,2.3750E+01*GeV]],6.9950E-01*pb],
[[[2.8625E+02*GeV,2.6250E+01*GeV],[2.8625E+02*GeV,2.6250E+01*GeV]],7.0295E-01*pb],
[[[2.8625E+02*GeV,2.8750E+01*GeV],[2.8625E+02*GeV,2.8750E+01*GeV]],7.0327E-01*pb],
[[[2.8625E+02*GeV,3.1250E+01*GeV],[2.8625E+02*GeV,3.1250E+01*GeV]],7.0359E-01*pb],
[[[2.8625E+02*GeV,3.3750E+01*GeV],[2.8625E+02*GeV,3.3750E+01*GeV]],7.0392E-01*pb],
[[[2.8625E+02*GeV,3.6250E+01*GeV],[2.8625E+02*GeV,3.6250E+01*GeV]],7.0424E-01*pb],
[[[2.8625E+02*GeV,3.8750E+01*GeV],[2.8625E+02*GeV,3.8750E+01*GeV]],7.0457E-01*pb],
[[[2.8625E+02*GeV,4.1250E+01*GeV],[2.8625E+02*GeV,4.1250E+01*GeV]],7.0292E-01*pb],
[[[2.8625E+02*GeV,4.3750E+01*GeV],[2.8625E+02*GeV,4.3750E+01*GeV]],7.0128E-01*pb],
[[[2.8625E+02*GeV,4.6250E+01*GeV],[2.8625E+02*GeV,4.6250E+01*GeV]],6.9963E-01*pb],
[[[2.8625E+02*GeV,4.8750E+01*GeV],[2.8625E+02*GeV,4.8750E+01*GeV]],6.9799E-01*pb],
[[[2.8625E+02*GeV,5.1250E+01*GeV],[2.8625E+02*GeV,5.1250E+01*GeV]],7.0081E-01*pb],
[[[2.8625E+02*GeV,5.3750E+01*GeV],[2.8625E+02*GeV,5.3750E+01*GeV]],7.0810E-01*pb],
[[[2.8625E+02*GeV,5.6250E+01*GeV],[2.8625E+02*GeV,5.6250E+01*GeV]],7.1539E-01*pb],
[[[2.8625E+02*GeV,5.8750E+01*GeV],[2.8625E+02*GeV,5.8750E+01*GeV]],7.2268E-01*pb],
[[[2.8625E+02*GeV,6.1250E+01*GeV],[2.8625E+02*GeV,6.1250E+01*GeV]],7.2997E-01*pb],
[[[2.8625E+02*GeV,6.3750E+01*GeV],[2.8625E+02*GeV,6.3750E+01*GeV]],7.3968E-01*pb],
[[[2.8625E+02*GeV,6.6250E+01*GeV],[2.8625E+02*GeV,6.6250E+01*GeV]],7.4939E-01*pb],
[[[2.8625E+02*GeV,6.8750E+01*GeV],[2.8625E+02*GeV,6.8750E+01*GeV]],7.5910E-01*pb],
[[[2.8625E+02*GeV,7.1250E+01*GeV],[2.8625E+02*GeV,7.1250E+01*GeV]],7.6881E-01*pb],
[[[2.8625E+02*GeV,7.3750E+01*GeV],[2.8625E+02*GeV,7.3750E+01*GeV]],7.7852E-01*pb],
[[[2.8625E+02*GeV,7.6250E+01*GeV],[2.8625E+02*GeV,7.6250E+01*GeV]],7.9180E-01*pb],
[[[2.8625E+02*GeV,7.8750E+01*GeV],[2.8625E+02*GeV,7.8750E+01*GeV]],8.0866E-01*pb],
[[[2.8625E+02*GeV,8.1250E+01*GeV],[2.8625E+02*GeV,8.1250E+01*GeV]],8.2552E-01*pb],
[[[2.8625E+02*GeV,8.3750E+01*GeV],[2.8625E+02*GeV,8.3750E+01*GeV]],8.4238E-01*pb],
[[[2.8625E+02*GeV,8.6250E+01*GeV],[2.8625E+02*GeV,8.6250E+01*GeV]],8.5923E-01*pb],
[[[2.8625E+02*GeV,8.8750E+01*GeV],[2.8625E+02*GeV,8.8750E+01*GeV]],8.7609E-01*pb],
[[[2.8625E+02*GeV,9.1250E+01*GeV],[2.8625E+02*GeV,9.1250E+01*GeV]],8.8537E-01*pb],
[[[2.8625E+02*GeV,9.3750E+01*GeV],[2.8625E+02*GeV,9.3750E+01*GeV]],8.9464E-01*pb],
[[[2.8625E+02*GeV,9.6250E+01*GeV],[2.8625E+02*GeV,9.6250E+01*GeV]],9.0392E-01*pb],
[[[2.8625E+02*GeV,9.8750E+01*GeV],[2.8625E+02*GeV,9.8750E+01*GeV]],9.1319E-01*pb],
[[[2.8625E+02*GeV,1.0125E+02*GeV],[2.8625E+02*GeV,1.0125E+02*GeV]],9.3025E-01*pb],
[[[2.8625E+02*GeV,1.0375E+02*GeV],[2.8625E+02*GeV,1.0375E+02*GeV]],9.5508E-01*pb],
[[[2.8625E+02*GeV,1.0625E+02*GeV],[2.8625E+02*GeV,1.0625E+02*GeV]],9.7992E-01*pb],
[[[2.8625E+02*GeV,1.0875E+02*GeV],[2.8625E+02*GeV,1.0875E+02*GeV]],1.0048E+00*pb],
[[[2.8625E+02*GeV,1.1125E+02*GeV],[2.8625E+02*GeV,1.1125E+02*GeV]],1.0296E+00*pb],
[[[2.8625E+02*GeV,1.1375E+02*GeV],[2.8625E+02*GeV,1.1375E+02*GeV]],1.0544E+00*pb],
[[[2.8625E+02*GeV,1.1625E+02*GeV],[2.8625E+02*GeV,1.1625E+02*GeV]],1.0785E+00*pb],
[[[2.8625E+02*GeV,1.1875E+02*GeV],[2.8625E+02*GeV,1.1875E+02*GeV]],1.1025E+00*pb],
[[[2.8625E+02*GeV,1.2125E+02*GeV],[2.8625E+02*GeV,1.2125E+02*GeV]],1.1265E+00*pb],
[[[2.8625E+02*GeV,1.2375E+02*GeV],[2.8625E+02*GeV,1.2375E+02*GeV]],1.1505E+00*pb],
[[[2.8625E+02*GeV,1.2625E+02*GeV],[2.8625E+02*GeV,1.2625E+02*GeV]],1.1825E+00*pb],
[[[2.8625E+02*GeV,1.2875E+02*GeV],[2.8625E+02*GeV,1.2875E+02*GeV]],1.2223E+00*pb],
[[[2.8625E+02*GeV,1.3125E+02*GeV],[2.8625E+02*GeV,1.3125E+02*GeV]],1.2621E+00*pb],
[[[2.8625E+02*GeV,1.3375E+02*GeV],[2.8625E+02*GeV,1.3375E+02*GeV]],1.3019E+00*pb],
[[[2.8625E+02*GeV,1.3625E+02*GeV],[2.8625E+02*GeV,1.3625E+02*GeV]],1.3417E+00*pb],
[[[2.8625E+02*GeV,1.3875E+02*GeV],[2.8625E+02*GeV,1.3875E+02*GeV]],1.3816E+00*pb],
[[[2.8625E+02*GeV,1.4125E+02*GeV],[2.8625E+02*GeV,1.4125E+02*GeV]],1.4151E+00*pb],
[[[2.8625E+02*GeV,1.4375E+02*GeV],[2.8625E+02*GeV,1.4375E+02*GeV]],1.4487E+00*pb],
[[[2.8625E+02*GeV,1.4625E+02*GeV],[2.8625E+02*GeV,1.4625E+02*GeV]],1.4823E+00*pb],
[[[2.8625E+02*GeV,1.4875E+02*GeV],[2.8625E+02*GeV,1.4875E+02*GeV]],1.5159E+00*pb],
[[[2.8625E+02*GeV,1.5125E+02*GeV],[2.8625E+02*GeV,1.5125E+02*GeV]],1.5785E+00*pb],
[[[2.8625E+02*GeV,1.5375E+02*GeV],[2.8625E+02*GeV,1.5375E+02*GeV]],1.6703E+00*pb],
[[[2.8625E+02*GeV,1.5625E+02*GeV],[2.8625E+02*GeV,1.5625E+02*GeV]],1.7620E+00*pb],
[[[2.8625E+02*GeV,1.5875E+02*GeV],[2.8625E+02*GeV,1.5875E+02*GeV]],1.8537E+00*pb],
[[[2.8625E+02*GeV,1.6125E+02*GeV],[2.8625E+02*GeV,1.6125E+02*GeV]],1.9455E+00*pb],
[[[2.8875E+02*GeV,1.2500E+00*GeV],[2.8875E+02*GeV,1.2500E+00*GeV]],6.5000E-01*pb],
[[[2.8875E+02*GeV,3.7500E+00*GeV],[2.8875E+02*GeV,3.7500E+00*GeV]],6.5144E-01*pb],
[[[2.8875E+02*GeV,6.2500E+00*GeV],[2.8875E+02*GeV,6.2500E+00*GeV]],6.5288E-01*pb],
[[[2.8875E+02*GeV,8.7500E+00*GeV],[2.8875E+02*GeV,8.7500E+00*GeV]],6.5432E-01*pb],
[[[2.8875E+02*GeV,1.1250E+01*GeV],[2.8875E+02*GeV,1.1250E+01*GeV]],6.5576E-01*pb],
